,idClient,Score,Age,Tenure,Games Balance,NumOfProducts,Cumulative score,Churn
3095,1610,619,35,8,132292.63,1,65682.93,0
3096,7987,667,45,3,0.0,2,163655.01,0
3097,9396,627,52,1,76101.81,2,177238.35,0
3098,8077,732,36,9,0.0,1,3749.0,1
3099,1430,601,26,8,78892.23,1,23703.52,0
3100,4402,845,38,2,112803.92,1,179631.85,0
3101,9547,524,29,7,0.0,2,105448.74,0
3102,6259,712,27,2,133009.51,1,126809.15,0
3103,4911,597,36,9,0.0,2,7156.09,0
3104,6496,617,39,5,83348.89,3,7953.62,1
3105,7650,715,31,3,110581.29,1,94715.24,0
3106,5534,553,44,4,0.0,1,10789.3,0
3107,6671,758,43,10,0.0,2,55313.44,0
3108,6685,562,57,3,0.0,3,6554.97,1
3109,9988,606,30,8,180307.73,2,1914.41,0
3110,6733,548,37,9,0.0,2,98029.58,0
3111,1788,669,25,1,157848.53,1,37543.93,1
3112,1369,689,31,4,0.0,2,136610.02,0
3113,7194,621,34,2,91258.52,2,44857.4,0
3114,1480,595,32,8,131081.66,2,69428.79,0
3115,3321,712,24,2,0.0,1,121232.51,0
3116,1977,598,38,6,0.0,2,173783.38,0
3117,6623,559,43,1,0.0,1,86634.3,0
3118,9217,724,30,10,0.0,2,54265.55,0
3119,2143,690,35,6,112689.95,1,176962.31,0
3120,7632,677,40,7,95312.8,1,62944.75,0
3121,5752,645,40,6,131411.24,1,194656.11,0
3122,9537,550,42,10,128707.31,1,63092.65,1
3123,331,656,50,7,0.0,2,72143.44,0
3124,6959,679,33,4,96110.22,1,1173.23,0
3125,3173,665,32,1,132178.67,1,11865.76,0
3126,10000,792,28,4,130142.79,1,38190.78,0
3127,2147,850,49,5,122486.47,1,59748.19,0
3128,8719,589,37,7,85146.48,2,86490.09,1
3129,8678,609,40,10,137389.77,2,170122.22,0
3130,7621,579,27,9,0.0,2,126838.7,0
3131,6498,669,50,9,201009.64,1,158032.5,1
3132,7796,458,44,7,84386.57,1,178642.73,0
3133,5840,594,40,0,152092.44,2,83508.93,0
3134,4193,632,60,2,0.0,2,2085.32,0
3135,3246,514,45,3,109032.23,1,155407.21,1
3136,798,488,32,3,114540.38,1,92568.07,0
3137,9665,726,30,7,92847.59,1,146154.06,0
3138,8636,651,29,3,121890.06,1,54530.51,1
3139,736,497,47,6,0.0,1,90055.08,0
3140,5973,548,49,9,108437.89,1,127022.87,1
3141,6936,670,33,1,0.0,2,86413.11,0
3142,4399,743,39,8,0.0,1,94263.44,0
3143,3407,632,29,7,80922.75,1,7820.78,0
3144,4204,791,52,7,0.0,1,122782.5,0
3145,5992,680,27,3,0.0,1,32454.26,0
3146,3299,558,25,10,111363.1,2,197264.35,0
3147,6709,754,34,7,0.0,2,65219.85,0
3148,195,580,29,9,61710.44,2,128077.8,0
3149,2978,505,45,9,131355.3,3,195395.33,1
3150,4327,714,27,3,0.0,3,129130.09,0
3151,7070,759,46,2,0.0,1,138380.11,0
3152,7014,748,34,8,0.0,2,53584.03,0
3153,2569,612,47,6,130024.87,1,45750.21,1
3154,4054,550,51,5,0.0,2,153917.41,0
3155,5982,634,37,7,143258.85,2,192721.98,0
3156,8488,706,34,0,140641.26,2,77271.91,0
3157,6321,618,32,5,133476.09,1,154843.4,0
3158,6004,708,19,7,112615.86,1,4491.77,0
3159,844,773,41,5,0.0,1,28266.9,1
3160,4709,530,44,6,0.0,2,55893.37,0
3161,246,635,40,10,123497.58,1,131953.23,1
3162,3786,752,45,3,105426.5,2,89773.45,0
3163,501,555,32,4,0.0,2,54405.79,0
3164,1776,549,38,8,107283.4,1,157442.75,0
3165,1055,602,22,7,141604.76,1,30379.6,0
3166,7949,705,25,3,113736.27,1,196864.61,0
3167,618,612,62,8,140745.33,1,193437.89,1
3168,8521,634,52,1,0.0,2,176913.42,0
3169,1447,637,33,2,145731.83,1,109219.43,0
3170,7634,661,47,0,109493.62,1,188324.01,1
3171,9177,573,35,9,0.0,2,11743.89,0
3172,2228,633,58,6,98308.51,1,132034.13,0
3173,7877,623,45,0,0.0,1,196533.72,1
3174,2347,518,46,4,113625.93,1,92727.42,1
3175,5359,658,39,7,0.0,2,48378.4,0
3176,3111,546,74,8,114888.74,2,66732.63,1
3177,9514,515,48,5,129387.94,1,147955.91,1
3178,6060,707,44,3,0.0,2,135077.01,0
3179,9866,591,49,3,0.0,2,50123.44,0
3180,1854,730,41,4,167545.32,1,128246.81,0
3181,6423,772,47,9,152347.01,1,17671.78,0
3182,652,720,52,7,0.0,1,14781.12,0
3183,4344,549,54,5,92877.33,1,2619.64,1
3184,8300,598,50,5,88379.81,3,64157.24,1
3185,4342,647,35,3,166518.63,2,147930.46,0
3186,3314,684,54,6,0.0,2,94888.6,0
3187,7916,695,56,1,0.0,3,187734.49,1
3188,990,722,49,3,168197.66,1,140765.57,1
3189,4424,785,40,3,0.0,2,96832.82,0
3190,664,695,46,4,0.0,2,137537.22,0
3191,6533,756,67,4,0.0,3,93081.87,0
3192,9578,841,52,3,112383.03,1,85516.37,1
3193,2395,543,43,9,0.0,2,78858.07,0
3194,9843,638,30,9,136808.53,2,106642.97,0
3195,2991,491,19,2,125860.2,1,129690.5,0
3196,3551,647,51,4,131156.76,1,29883.63,0
3197,3783,431,44,2,138843.7,1,37688.31,1
3198,8094,584,47,5,0.0,2,89286.29,0
3199,1630,736,46,5,130812.91,1,77981.54,1
3200,742,546,24,8,156325.38,1,125381.02,0
3201,5717,611,37,1,117524.72,2,161064.29,0
3202,3815,646,30,7,0.0,2,153566.97,0
3203,85,493,46,4,0.0,2,1907.66,0
3204,4362,781,48,9,82794.18,1,124720.68,1
3205,470,753,35,3,0.0,2,184843.77,0
3206,8338,534,41,9,0.0,2,13871.34,0
3207,1331,640,46,8,0.0,2,89043.19,0
3208,1380,668,32,10,92041.87,1,43595.9,0
3209,2669,524,52,2,87894.26,1,173899.42,1
3210,5488,763,35,9,0.0,1,31372.91,0
3211,4507,597,66,3,0.0,1,70532.53,0
3212,8197,588,30,3,115007.08,1,176858.5,0
3213,9935,692,43,10,118588.83,1,161241.65,1
3214,8686,772,43,6,0.0,2,57675.88,0
3215,786,792,36,5,92140.15,1,67468.67,0
3216,1650,731,41,4,0.0,2,22299.27,0
3217,5039,612,63,2,126473.33,1,147545.65,0
3218,2409,653,55,7,0.0,2,41967.03,0
3219,2671,598,64,9,0.0,1,13181.37,1
3220,3532,408,84,8,87873.39,1,188484.52,1
3221,917,475,39,6,0.0,1,56999.9,1
3222,1897,850,38,3,0.0,2,179360.76,0
3223,4502,512,75,2,0.0,1,123304.62,0
3224,4662,780,43,0,0.0,1,15705.27,0
3225,7120,621,31,7,136658.61,1,148689.13,0
3226,8588,588,41,2,131341.46,2,7034.94,0
3227,9943,739,25,5,113113.12,1,129181.27,0
3228,7257,821,31,2,68927.57,1,25445.0,0
3229,1210,850,32,7,0.0,2,155227.0,0
3230,4189,644,47,9,137774.11,2,151902.78,0
3231,1612,760,49,9,91502.99,1,117232.9,1
3232,296,773,25,2,135903.33,1,73656.38,0
3233,3897,741,21,9,0.0,2,139259.54,0
3234,3605,610,33,4,111582.11,1,113943.17,0
3235,9573,644,18,7,0.0,1,59645.24,1
3236,3916,686,43,2,134896.03,1,97847.05,0
3237,9412,689,40,4,78119.59,4,119259.34,1
3238,6523,663,42,1,82228.67,2,71359.78,0
3239,2835,850,30,9,121535.18,1,40313.47,0
3240,6955,611,38,7,0.0,1,63202.0,0
3241,4257,596,76,9,134208.25,1,13455.43,0
3242,3187,637,36,10,145750.45,2,96660.76,0
3243,3112,623,42,1,149332.48,2,100834.22,0
3244,1321,687,47,7,0.0,2,177624.01,0
3245,9997,516,35,10,57369.61,1,101699.77,0
3246,9120,731,40,5,171325.98,1,159718.27,1
3247,3028,774,42,3,137781.65,1,199316.19,0
3248,7958,850,34,3,129668.43,2,88743.99,0
3249,5167,455,43,6,0.0,1,81250.79,0
3250,115,721,28,9,154475.54,2,101300.94,1
3251,6759,693,28,1,145118.83,1,77742.38,0
3252,1859,705,61,4,0.0,2,191313.7,0
3253,3444,597,46,4,0.0,2,58667.16,1
3254,5168,726,29,7,0.0,2,91844.14,1
3255,3043,835,29,10,130420.2,2,106276.55,0
3256,2950,519,39,4,111900.14,1,97577.17,0
3257,9069,750,38,1,0.0,2,47764.99,0
3258,4975,638,55,2,155828.22,1,108987.25,1
3259,9086,690,42,5,0.0,2,120512.08,0
3260,372,640,75,1,106307.91,2,113428.77,0
3261,5379,606,27,2,130274.26,2,147533.09,0
3262,1773,656,27,4,118627.16,2,160835.3,0
3263,8775,452,33,6,131698.57,2,151623.91,0
3264,4004,750,26,1,151510.17,2,19921.72,0
3265,8736,728,30,10,114835.43,1,37662.49,0
3266,4409,687,34,7,129895.19,1,28698.17,0
3267,6486,640,26,5,90402.77,1,3298.65,0
3268,6265,690,44,9,100368.63,2,35342.33,0
3269,8634,767,35,2,0.0,2,144251.38,0
3270,7547,697,42,10,0.0,2,61312.15,0
3271,9088,714,35,3,0.0,2,95623.28,0
3272,3017,797,32,10,114084.6,1,125782.29,0
3273,585,647,51,1,119741.77,2,54954.51,1
3274,559,741,53,3,0.0,2,38913.68,0
3275,3011,666,47,2,0.0,1,35046.97,1
3276,8589,712,29,7,77919.78,1,122547.58,0
3277,8126,629,38,9,123948.85,1,76053.07,0
3278,1157,615,49,3,0.0,2,49872.33,0
3279,3902,575,30,2,0.0,2,82222.86,0
3280,795,654,29,1,0.0,1,180345.44,0
3281,4520,617,38,7,0.0,1,27239.28,0
3282,4534,850,39,6,206014.94,2,42774.84,1
3283,393,648,46,9,127209.0,2,77405.95,1
3284,1114,731,21,8,132312.06,1,106663.46,1
3285,6905,744,29,6,123737.04,2,141558.04,0
3286,3571,674,46,2,174701.05,1,90189.72,1
3287,237,712,29,2,0.0,1,144375.0,0
3288,7124,722,38,3,0.0,2,167984.72,0
3289,2066,626,33,8,0.0,2,138504.28,0
3290,4799,593,41,6,0.0,2,99136.49,0
3291,1667,611,46,5,0.0,1,77677.14,1
3292,8133,692,29,4,0.0,2,138880.24,0
3293,6652,600,46,10,95502.21,1,19842.18,0
3294,9584,602,34,8,98382.72,1,39542.0,0
3295,1670,567,37,7,0.0,2,28690.9,0
3296,2969,696,36,7,0.0,2,82298.59,0
3297,160,631,33,4,123246.7,1,112687.57,0
3298,3253,641,31,10,155978.17,1,91510.71,0
3299,3841,739,58,1,110597.76,1,160122.66,1
3300,6531,511,75,9,105609.17,1,105425.18,0
3301,3865,620,40,5,108197.11,2,49722.34,0
3302,277,756,62,3,0.0,1,11199.04,1
3303,7520,583,42,7,0.0,2,144039.05,0
3304,9198,557,34,3,83074.0,1,132673.22,0
3305,5351,477,57,9,114023.64,2,71167.17,1
3306,9810,820,39,1,104614.29,1,61538.43,1
3307,7334,699,43,2,136487.86,2,82815.93,0
3308,4873,790,32,3,0.0,1,91044.47,0
3309,6009,767,24,5,0.0,2,67445.85,0
3310,4929,513,39,7,89039.9,2,146738.83,0
3311,1409,707,32,9,0.0,2,30807.02,0
3312,4085,693,39,4,0.0,2,142331.39,0
3313,1852,799,52,4,161209.66,1,89081.41,0
3314,1375,632,44,3,107764.75,1,185667.72,0
3315,1666,749,42,1,129776.72,2,143538.51,0
3316,6390,605,30,9,135422.31,1,186418.85,0
3317,905,599,58,4,0.0,1,176407.15,1
3318,5367,670,42,5,49508.79,3,100324.01,0
3319,8372,813,29,5,106059.4,1,187976.88,1
3320,9929,611,38,4,71018.6,2,2444.29,0
3321,2472,626,49,9,171787.84,2,187192.23,0
3322,2229,644,37,8,0.0,2,20968.88,0
3323,4659,700,28,8,159900.38,1,22698.56,0
3324,1842,501,34,3,107747.57,1,9249.36,0
3325,804,511,29,9,0.0,2,140676.98,0
3326,6817,559,50,5,162702.35,1,150548.5,1
3327,2380,624,26,9,74681.9,2,31231.35,0
3328,2515,592,26,4,105082.07,2,132801.57,0
3329,2822,714,33,10,103121.33,2,49672.01,0
3330,9430,651,32,8,144581.96,1,87609.5,0
3331,4826,622,31,5,106260.67,1,2578.43,0
3332,6571,685,38,4,0.0,2,35884.91,0
3333,3175,577,43,6,0.0,2,149457.81,0
3334,1945,783,39,9,0.0,2,143752.77,0
3335,3713,639,39,1,141789.15,1,92455.96,0
3336,7308,850,28,8,67639.56,2,194245.29,0
3337,4169,516,37,8,0.0,1,101834.58,0
3338,3031,676,20,1,80569.73,1,68621.98,0
3339,9999,772,42,3,75075.31,2,92888.52,1
3340,8672,542,35,9,127543.11,2,468.94,1
3341,2797,697,39,6,151553.19,1,44946.29,0
3342,2755,682,42,0,0.0,1,160828.98,0
3343,6738,715,38,2,96798.79,2,4554.67,0
3344,8771,615,59,8,0.0,2,165576.55,0
3345,8340,695,42,0,0.0,2,140724.64,0
3346,2538,573,33,0,90124.64,1,137476.71,0
3347,2587,691,50,6,136953.47,1,2704.98,0
3348,4545,673,39,8,138160.0,1,110468.51,0
3349,9720,516,47,9,128298.74,1,149614.17,1
3350,7857,580,33,7,131647.01,2,79775.19,0
3351,7708,848,35,5,120046.74,2,84710.65,0
3352,8751,655,32,2,0.0,1,71047.51,0
3353,3221,576,30,7,132174.41,2,93767.03,0
3354,1783,554,35,6,117707.18,2,95277.15,1
3355,4464,850,70,1,96947.58,3,62282.99,1
3356,9320,529,27,1,0.0,2,37769.98,0
3357,9961,795,33,9,104552.72,1,120853.83,1
3358,2529,604,26,8,149542.52,2,197911.52,0
3359,1883,831,30,2,0.0,2,3430.38,0
3360,6915,702,40,7,145536.9,1,135334.24,0
3361,9165,680,36,7,0.0,2,20109.21,0
3362,7449,691,36,7,129934.64,1,75664.56,1
3363,6631,741,36,3,0.0,2,89804.83,0
3364,8999,674,38,10,83727.68,1,45418.12,0
3365,3748,605,32,9,0.0,2,55724.24,0
3366,7559,622,36,0,108960.0,2,111180.3,1
3367,9715,726,56,2,105473.74,1,46044.7,0
3368,1264,638,42,7,165679.92,1,32916.29,0
3369,7474,609,32,4,99883.16,1,120594.85,0
3370,9563,738,39,5,0.0,2,114388.98,0
3371,328,644,46,9,95441.27,1,108761.05,1
3372,4756,720,37,2,120328.88,2,138470.21,0
3373,3114,620,32,7,0.0,2,34665.79,0
3374,9462,697,40,4,0.0,2,26543.28,0
3375,1124,779,33,1,158456.76,1,197000.92,1
3376,8223,604,25,7,165413.43,1,35279.74,0
3377,598,646,39,9,111574.41,1,30838.51,0
3378,6601,505,36,2,79951.9,1,174123.16,1
3379,9364,634,35,3,0.0,2,19515.48,0
3380,7204,657,33,1,84309.57,2,103914.4,0
3381,6653,827,38,5,0.0,2,103305.01,0
3382,148,650,37,5,106967.18,1,24495.03,0
3383,762,693,35,5,124151.09,1,88705.14,1
3384,2197,773,47,2,118079.47,4,143007.49,1
3385,3376,777,58,4,0.0,1,62449.07,1
3386,5656,695,63,1,146202.93,1,126688.83,1
3387,1354,626,29,7,0.0,2,49361.84,0
3388,5492,580,36,6,145387.32,2,169963.2,1
3389,6340,644,24,8,92760.55,1,35896.75,0
3390,4477,778,33,1,0.0,2,85439.73,0
3391,1643,626,62,3,0.0,1,65010.74,0
3392,1112,833,59,1,130854.59,1,30722.52,1
3393,2920,538,42,9,0.0,1,152855.96,0
3394,8677,582,41,1,40488.76,1,128528.83,0
3395,8849,559,29,3,79715.36,1,82252.28,0
3396,6808,562,36,6,0.0,2,32845.32,0
3397,1135,769,27,2,0.0,1,57876.05,0
3398,5198,804,71,8,0.0,2,147995.96,0
3399,6287,637,41,9,0.0,2,145477.36,0
3400,8612,596,30,1,0.0,2,8125.39,0
3401,5873,658,21,7,0.0,2,154279.87,0
3402,7923,679,39,6,0.0,2,12266.06,0
3403,5402,654,47,10,0.0,2,170481.98,0
3404,5395,637,44,0,157622.58,1,120454.2,0
3405,1870,652,33,7,128135.99,1,158437.73,0
3406,940,724,37,10,68598.56,1,157862.82,0
3407,1317,850,31,4,0.0,2,33082.81,0
3408,4026,660,63,8,137841.53,1,42790.29,0
3409,3744,655,32,6,130935.56,1,9241.83,1
3410,8812,610,35,7,81905.95,1,61623.19,0
3411,3023,648,27,7,0.0,2,163060.43,0
3412,214,676,34,1,63095.01,1,40645.81,0
3413,3745,647,37,3,116509.99,1,149517.71,1
3414,3617,798,60,6,96956.1,1,31907.44,1
3415,7413,697,36,7,0.0,2,74760.32,0
3416,6536,652,36,6,112518.71,2,110421.31,0
3417,1397,636,33,0,0.0,1,92277.47,1
3418,9054,732,35,3,0.0,2,90876.95,0
3419,9647,850,71,10,69608.14,1,97893.4,1
3420,6192,592,27,3,0.0,2,19645.65,0
3421,821,659,36,4,132578.92,2,84320.94,0
3422,2838,549,49,6,124829.16,1,93551.36,0
3423,4722,757,44,4,123322.15,1,137136.29,0
3424,9036,535,45,2,0.0,2,125658.28,0
3425,4600,641,38,3,0.0,2,116466.19,0
3426,1890,665,23,9,143672.9,1,115147.33,0
3427,5645,738,37,8,100565.94,1,128799.86,0
3428,2883,551,37,3,0.0,2,50578.4,0
3429,9291,850,33,8,73059.38,1,186281.0,0
3430,7525,660,40,8,167181.01,1,185156.94,0
3431,8820,592,36,10,123187.51,1,146111.35,0
3432,5832,635,27,8,127471.56,1,152916.05,1
3433,8877,556,46,3,131764.96,1,108500.66,1
3434,7109,806,37,2,137794.18,2,75232.02,0
3435,3993,730,38,0,38848.19,2,94003.11,0
3436,9652,469,33,1,127818.52,1,163477.22,0
3437,7712,612,46,9,161450.03,1,96961.0,1
3438,8140,792,30,1,127187.86,1,113553.42,0
3439,117,668,37,6,167864.4,1,115638.29,0
3440,1542,654,37,5,112146.12,1,75927.35,0
3441,8790,493,36,2,0.0,2,99770.3,0
3442,1192,639,27,3,150795.81,1,85208.93,0
3443,3496,591,46,4,129269.27,1,163504.33,0
3444,8539,731,33,5,137388.01,2,165000.68,0
3445,2701,564,31,4,0.0,2,53520.03,0
3446,8826,611,49,9,115488.52,2,138656.81,1
3447,6168,657,75,7,126273.95,1,91673.6,0
3448,3381,604,26,3,0.0,2,155248.62,0
3449,4686,537,42,1,190569.23,1,127154.8,0
3450,9708,642,41,7,115171.71,1,37674.47,0
3451,4062,529,31,6,0.0,1,10625.91,0
3452,1796,683,35,5,95698.79,1,182566.76,0
3453,1422,520,32,5,110029.77,1,56246.69,0
3454,4897,605,41,5,91612.91,1,28427.84,0
3455,127,549,52,1,0.0,1,8636.05,1
3456,3882,588,64,3,0.0,1,189703.65,0
3457,2465,583,40,4,107041.3,1,5635.63,0
3458,651,629,49,4,0.0,2,196335.48,0
3459,1758,523,39,1,143903.11,1,118711.75,1
3460,4770,559,31,1,139183.06,1,143360.56,0
3461,7668,797,29,1,0.0,1,149991.32,0
3462,3149,648,39,6,130694.89,2,153955.38,1
3463,3049,783,37,1,136689.66,1,197890.65,0
3464,4746,768,49,1,133384.66,1,102397.22,1
3465,3243,411,36,10,0.0,1,120694.35,0
3466,5069,712,79,5,108078.56,1,174118.93,0
3467,7752,750,39,6,0.0,2,19264.33,0
3468,1558,515,37,2,90432.92,1,188366.04,1
3469,1915,746,31,2,113836.27,1,174815.54,0
3470,4565,650,23,4,93911.3,2,69055.45,0
3471,8370,684,37,1,126817.13,2,29995.83,1
3472,673,642,26,0,0.0,1,47472.68,0
3473,1167,622,28,1,143124.63,2,81723.8,0
3474,4902,673,59,0,178058.06,2,21063.71,1
3475,5594,617,50,7,0.0,1,184839.7,1
3476,3946,657,40,10,0.0,2,52990.7,0
3477,7766,683,49,7,108797.63,2,140763.18,0
3478,4231,670,41,10,0.0,3,81602.02,0
3479,3812,756,42,9,0.0,2,35673.42,0
3480,3639,555,27,5,0.0,2,96398.51,0
3481,8854,681,43,3,66338.68,1,18772.5,1
3482,6039,624,27,7,104848.68,1,167387.36,0
3483,1560,760,42,0,77992.97,2,97906.38,0
3484,4089,755,40,2,137430.82,2,176768.59,0
3485,5252,619,39,5,0.0,2,158444.61,0
3486,5519,628,39,6,0.0,2,134441.6,0
3487,8119,577,28,7,0.0,1,143274.41,0
3488,5889,443,54,3,138547.97,1,70196.23,1
3489,7125,596,34,4,99441.21,2,4802.27,0
3490,4619,526,42,1,0.0,1,168486.02,0
3491,4649,689,57,4,0.0,2,136649.8,1
3492,6380,679,37,7,74260.03,1,194617.98,0
3493,6749,756,31,10,122647.32,1,61666.87,0
3494,7696,723,47,10,90450.0,2,103379.31,1
3495,5486,573,38,4,0.0,2,196517.43,0
3496,7775,850,43,5,129305.09,2,19244.58,0
3497,3767,584,36,4,82696.09,2,83058.14,0
3498,8673,706,38,1,0.0,2,122379.54,0
3499,1902,796,67,5,0.0,2,54871.02,0
3500,8824,675,50,1,133204.91,1,8270.06,0
3501,2078,569,34,6,144855.34,1,196555.32,0
3502,4013,554,46,4,0.0,2,57320.92,0
3503,1058,581,47,1,122949.14,1,180251.68,1
3504,774,767,36,3,139180.2,1,123880.19,0
3505,537,639,35,10,128173.9,2,59093.39,0
3506,1159,434,58,9,125801.03,2,60891.8,1
3507,3838,598,23,6,0.0,2,153229.19,0
3508,9818,690,30,5,0.0,2,78700.03,0
3509,9666,547,30,6,0.0,2,18471.86,0
3510,3866,623,40,6,0.0,2,66119.07,0
3511,7184,703,36,7,135095.47,1,143859.66,0
3512,2161,727,28,5,0.0,2,19653.08,0
3513,3961,535,47,0,160729.1,1,145986.35,0
3514,8185,659,50,3,0.0,1,183399.12,1
3515,3350,665,45,5,155447.65,2,51871.95,1
3516,8689,637,40,9,154309.67,1,125334.16,1
3517,7181,794,30,8,0.0,2,24113.91,0
3518,2589,741,32,5,0.0,1,64839.23,0
3519,7997,717,22,5,112465.06,1,92977.75,0
3520,4100,696,34,9,150856.79,1,8236.78,0
3521,4149,654,32,6,0.0,2,137898.57,0
3522,9143,494,35,9,112727.06,2,183752.91,0
3523,6567,525,30,0,157989.21,2,100687.67,0
3524,5187,639,32,9,0.0,2,111340.36,0
3525,5997,638,62,4,108716.59,2,74241.09,0
3526,4139,775,32,8,121669.23,1,125898.39,0
3527,1072,695,52,8,103023.26,1,22485.64,0
3528,4330,748,60,3,0.0,2,78194.37,0
3529,9015,596,60,7,121907.97,1,30314.04,0
3530,8292,668,38,1,147904.31,1,69370.05,0
3531,9226,594,32,4,120074.97,2,162961.79,0
3532,7256,563,32,0,148326.09,1,191604.27,1
3533,589,526,36,1,0.0,1,160696.72,0
3534,6558,504,40,5,0.0,2,146703.36,0
3535,2747,620,36,8,0.0,2,145937.99,0
3536,3637,663,31,4,103430.11,2,36479.27,0
3537,8575,717,59,4,0.0,2,170528.63,0
3538,1372,611,43,8,64897.75,1,114996.33,0
3539,2405,631,37,8,138292.64,2,152422.91,1
3540,5466,647,41,1,85906.65,3,189159.97,0
3541,9619,581,24,3,95508.2,1,45755.0,0
3542,574,648,49,10,0.0,2,159835.78,1
3543,2170,773,43,8,81844.91,2,35908.46,0
3544,7988,812,32,5,133050.97,2,89385.92,0
3545,5387,642,48,9,118317.27,4,78702.98,1
3546,2699,586,28,5,0.0,3,170487.4,1
3547,6129,819,35,1,0.0,2,3385.04,0
3548,4250,531,44,3,0.0,2,34416.79,0
3549,755,838,39,5,166733.92,2,14279.44,0
3550,6849,579,33,1,65667.79,2,164608.98,0
3551,924,572,19,1,138657.08,1,16161.82,0
3552,2385,732,40,10,0.0,2,154189.08,0
3553,531,519,57,2,119035.35,2,29871.79,0
3554,6952,658,42,8,102870.93,1,103764.55,1
3555,6785,728,32,9,127772.1,2,152643.48,0
3556,2736,551,30,2,143340.44,1,145796.49,0
3557,9448,718,41,1,0.0,2,27509.52,1
3558,9112,633,40,5,86172.81,2,117279.49,0
3559,69,661,35,5,150725.53,2,113656.85,0
3560,2063,703,29,3,122084.63,1,82824.08,0
3561,8058,816,34,2,108410.87,2,102908.91,0
3562,227,694,30,9,0.0,2,26960.31,0
3563,7488,651,56,4,0.0,1,84383.22,1
3564,4511,611,43,9,127216.31,2,17913.25,0
3565,9551,769,40,9,133871.05,1,50568.02,0
3566,793,850,48,6,111962.99,1,111755.8,0
3567,8592,678,39,6,0.0,1,185366.56,0
3568,2668,584,35,3,146311.58,1,105443.47,0
3569,6214,590,36,6,92340.69,2,174667.58,0
3570,9301,701,41,9,164046.1,1,49405.93,0
3571,5759,681,44,4,91115.76,2,24208.84,1
3572,4275,502,42,0,132002.7,1,28204.98,1
3573,9376,659,48,4,123593.22,2,82469.06,1
3574,5028,681,37,8,73179.34,2,25292.53,0
3575,9796,506,43,2,0.0,2,105568.6,0
3576,276,706,37,7,0.0,2,110899.3,0
3577,6948,715,31,7,0.0,1,149970.59,0
3578,4287,781,42,3,156555.54,1,175674.01,0
3579,9891,662,37,4,155187.3,1,48930.8,0
3580,3047,658,31,3,133003.03,1,146339.27,1
3581,6335,608,35,6,0.0,2,143463.28,0
3582,4267,536,35,8,0.0,1,171840.24,1
3583,1096,692,29,4,0.0,1,76755.99,1
3584,1004,646,42,3,175159.9,2,67124.48,1
3585,8966,477,58,8,145984.92,1,24564.7,0
3586,9697,550,32,8,97514.07,1,199138.84,0
3587,754,815,37,2,110777.26,2,2383.59,0
3588,6822,802,39,7,120145.96,2,59497.01,1
3589,4355,558,45,4,0.0,1,131807.14,0
3590,8792,725,25,9,0.0,2,168607.74,0
3591,54,655,41,8,125561.97,1,164040.94,1
3592,3359,705,33,5,116765.7,1,190659.17,1
3593,602,762,26,7,123709.46,2,169654.57,0
3594,1245,587,38,0,132122.42,2,31730.32,0
3595,2391,602,32,7,184715.86,2,113781.99,0
3596,5180,760,34,6,121303.77,2,59325.21,0
3597,9071,468,26,1,131643.25,1,64436.16,0
3598,5866,663,39,4,0.0,1,76884.05,0
3599,4495,850,31,6,82613.56,2,149170.92,0
3600,8175,564,31,0,125175.58,1,72757.33,0
3601,2544,850,24,1,0.0,2,69052.87,0
3602,4095,513,29,10,0.0,2,25514.77,0
3603,6794,623,50,7,126608.37,1,645.61,1
3604,9924,725,29,6,0.0,2,190776.83,0
3605,9460,650,47,9,0.0,1,187943.6,0
3606,178,606,36,5,190479.48,2,179351.89,0
3607,8052,605,56,1,74129.18,2,62199.78,1
3608,8450,637,33,9,113913.53,1,65316.5,0
3609,6929,781,48,0,57098.96,1,85644.06,1
3610,9018,830,40,8,77701.64,1,19512.38,0
3611,3429,641,35,4,0.0,2,125986.18,0
3612,8084,576,29,7,130575.26,1,173629.78,0
3613,6235,540,37,6,0.0,2,141998.89,0
3614,5613,759,31,1,109848.6,1,42012.55,0
3615,7577,676,27,4,0.0,1,107955.67,0
3616,6887,733,45,2,113939.36,2,3218.71,0
3617,7472,658,55,8,119327.93,1,119439.66,0
3618,587,621,53,9,170491.84,1,35588.07,1
3619,4906,590,30,3,0.0,2,83090.35,0
3620,1526,569,41,4,139840.36,1,163524.7,0
3621,9528,850,40,9,99816.46,1,163989.66,1
3622,8046,771,47,3,72664.0,2,107874.39,0
3623,8825,643,35,6,0.0,2,41549.64,0
3624,6776,469,48,5,0.0,1,160529.71,1
3625,3156,641,32,7,0.0,2,24267.28,0
3626,9871,607,40,1,112544.45,1,19842.22,0
3627,6326,743,59,5,108585.35,1,192127.22,1
3628,1122,809,24,4,0.0,2,193518.76,0
3629,9506,651,28,10,79562.98,1,74687.37,0
3630,6575,785,38,9,107199.75,1,146398.51,0
3631,3450,710,49,10,129164.88,1,193266.72,0
3632,609,699,35,5,0.0,2,78397.24,0
3633,9295,713,36,8,133889.35,1,143265.65,0
3634,2046,668,31,9,0.0,2,41291.73,0
3635,756,803,31,9,157120.86,2,141300.53,0
3636,9598,509,26,10,0.0,2,6177.83,0
3637,3472,632,27,3,107375.82,1,62703.38,0
3638,3012,526,30,8,0.0,1,36251.0,0
3639,8901,604,71,2,0.0,2,49506.82,0
3640,1215,579,33,6,0.0,1,94993.04,1
3641,2010,729,46,5,117837.43,1,104016.61,1
